ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
8395,1961,Graduation,Single,82014.0,0,0,20-08-2012,48,164.69,35.52271977835915,101.5,71.91,34.856587449962,1,3,6,12,6,0,0,0,0,0,0,3,11,1
10352,1963,Graduation,Widow,34213.0,1,1,07-09-2012,2,109.31,31.64496817005657,92.62,64.66,46.69944940342904,3,3,1,2,9,0,0,0,0,0,0,3,11,1
4931,1977,Graduation,Together,157146.0,0,0,29-04-2013,13,195.37,55.09664105463178,125.29,103.12,55.826123536136,0,0,28,0,1,0,0,0,0,0,0,3,11,0
13,1947,PhD,Widow,25358.0,0,1,22-07-2013,57,110.51,41.95715982187431,99.15,85.09,37.787917474635954,2,1,0,3,6,0,0,0,0,0,0,3,11,0
1834,1978,Master,Single,35544.0,1,0,08-03-2014,77,130.78,28.62396768378264,107.6,89.78,54.04318461051815,1,2,0,3,7,0,0,0,0,0,0,3,11,0
2285,1954,Master,Together,36634.0,0,1,28-05-2013,0,93.92,50.05545814978628,93.62,60.05,41.84296511670208,3,5,2,5,7,0,0,0,0,0,0,3,11,0
2295,1954,PhD,Married,62670.0,0,1,02-02-2014,57,131.36,56.10909863485304,133.77,90.78,69.64579175032357,1,5,3,13,3,0,0,0,0,0,0,3,11,0
1378,1972,2n Cycle,Together,50334.0,0,1,24-07-2013,24,90.46,37.42969615287822,92.58,65.95,42.01430841618056,6,7,4,6,6,0,0,0,0,0,0,3,11,0
2781,1981,Graduation,Single,72066.0,0,0,23-06-2014,55,155.2,38.79962380433979,103.55,72.32,43.61813932581103,1,4,6,6,2,0,0,1,1,0,0,3,11,1
1165,1958,PhD,Single,50729.0,1,1,02-05-2013,62,154.05,49.19675774381792,128.31,80.37,68.36093227584446,9,6,2,7,6,0,0,0,0,0,0,3,11,0
1404,1968,Graduation,Together,34916.0,2,0,15-05-2013,89,111.91,52.49428100752223,120.16,98.55,68.62998762587083,4,5,1,3,9,0,0,0,0,0,0,3,11,0
6457,1976,Graduation,Divorced,64892.0,0,1,29-05-2014,77,118.2,31.60660593051861,93.89,61.69,44.7256034565345,2,6,4,12,4,0,0,0,0,0,0,3,11,0
2639,1966,Graduation,Single,43602.0,1,1,10-01-2014,45,139.76,41.89811813208071,122.97,42.99,56.86677995326279,3,3,1,2,6,0,0,0,0,0,0,3,11,0
8299,1989,PhD,Single,33996.0,0,0,11-09-2013,46,121.24,32.20051628860553,93.83,75.25,46.09645744206218,1,1,1,3,4,0,0,0,0,0,0,3,11,0
6437,1985,2n Cycle,Single,41473.0,1,0,19-06-2013,80,107.25,20.08960429707653,59.59,62.68,45.14154330749726,1,2,0,3,7,0,0,0,0,0,0,3,11,0
6912,1967,PhD,Married,63246.0,0,2,20-08-2013,60,154.56,53.42204479586824,136.16,106.33,82.52965642489393,1,6,3,12,4,0,0,0,0,0,0,3,11,0
7327,1959,PhD,Married,36732.0,1,1,29-12-2013,71,135.07,47.08025385045822,126.27,104.39,78.84504566719346,3,1,1,4,2,0,0,0,0,0,0,3,11,0
5299,1970,PhD,Married,69084.0,1,0,19-11-2013,43,146.91,54.5758140698641,122.81,101.44,68.6262850199766,2,7,3,13,8,0,0,0,0,0,0,3,11,0
4127,1967,PhD,Married,77766.0,0,1,22-02-2013,97,157.34,50.81553825102924,132.73,112.64,72.67264850376537,2,11,10,11,6,1,0,0,0,0,0,3,11,1
8143,1985,PhD,Single,37929.0,0,0,30-07-2013,49,137.27,42.48525136502192,78.45,66.44,45.63174424178913,2,4,2,5,7,0,1,0,1,0,0,3,11,1
1964,1951,Graduation,Together,86610.0,0,0,05-09-2013,66,148.93,40.38428175480711,113.31,81.34,53.99527687557765,1,5,6,6,2,0,0,0,0,0,0,3,11,0
3690,1986,Master,Married,80141.0,0,0,11-01-2013,20,149.25,48.31508126078028,105.23,72.31,38.47292614474459,1,7,4,10,6,0,0,1,0,0,0,3,11,1
3433,1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,130.96,37.88267959293912,100.95,74.58,43.73833672569992,1,6,8,6,3,0,0,0,1,0,0,3,11,0
3389,1970,Graduation,Married,69016.0,0,1,22-11-2012,61,136.02,51.129008719087295,121.27,92.34,51.78872327271049,4,8,9,13,5,0,0,0,0,0,0,3,11,0
4712,1991,2n Cycle,Together,20193.0,0,0,28-11-2012,18,66.08,30.85137423370488,66.89,50.01,25.91369381708752,1,1,1,4,4,0,0,0,0,0,0,3,11,0
1170,1975,Graduation,Married,27573.0,1,0,25-03-2013,45,116.82,53.28519401268914,84.26,70.8,50.65043953760626,4,5,1,4,8,0,0,0,0,0,0,3,11,0
6347,1979,Basic,Single,15862.0,1,0,27-06-2013,26,108.95,23.333298155494177,58.07,41.29,23.2633065132644,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4065,1976,PhD,Married,49544.0,1,0,12-02-2013,0,107.77,49.98286263734103,102.14,79.35,58.08103983116582,2,5,1,8,7,0,0,0,0,0,0,3,11,0
8230,1980,Graduation,Married,33228.0,1,0,23-01-2014,28,111.44,51.06687982904303,105.55,89.0,38.89818912466957,1,2,0,3,7,0,0,0,0,0,0,3,11,0
1215,1978,Graduation,Together,70440.0,0,0,08-10-2013,49,145.16,50.87583083124045,103.03,76.82,39.36510923227916,1,5,10,7,3,0,0,0,1,0,0,3,11,0
5939,1971,Graduation,Together,38232.0,1,1,17-01-2014,84,134.42,49.96868056761143,125.79,85.04,61.72485198732547,4,3,1,3,5,0,0,0,0,0,0,3,11,0
2156,1955,PhD,Married,22554.0,1,1,03-11-2012,38,110.7,47.9964449779249,109.6,83.88,68.46848353773544,4,2,0,4,5,0,0,0,0,0,0,3,11,0
7788,1983,PhD,Married,23536.0,1,0,04-06-2014,53,119.38,41.44454533250212,106.31,92.79,64.3073005187018,1,0,0,3,3,0,0,0,0,0,0,3,11,0
10323,1952,Graduation,Married,49413.0,0,1,25-10-2013,88,133.07,49.50019886244655,102.55,84.05,58.56446931948968,2,4,2,5,5,0,0,0,0,0,0,3,11,0
7947,1969,Graduation,Married,42231.0,1,1,25-03-2014,99,132.96,41.67905522965416,136.37,92.97,59.15104044147871,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1891,1980,Master,Divorced,78789.0,0,0,08-08-2012,12,122.12,33.9962253897617,73.55,39.34,30.6470433510606,1,4,6,5,2,0,0,0,0,0,0,3,11,1
2570,1968,Graduation,Together,56534.0,0,1,23-07-2013,35,125.22,53.19140409989304,116.58,75.99,50.37182381415431,4,10,4,7,8,0,1,0,0,1,0,3,11,1
9256,1971,Graduation,Single,58350.0,0,1,04-01-2013,5,148.73,42.78702864134502,86.51,52.18,40.57218703862677,4,8,3,12,6,0,0,0,0,0,0,3,11,0
295,1989,Graduation,Single,81217.0,0,0,19-07-2013,77,163.03,29.33647914375108,96.52,84.79,42.13739991210564,1,3,7,11,1,0,0,0,0,0,0,3,11,0
7397,1951,Graduation,Single,49090.0,0,1,19-07-2013,45,127.9,35.674818896663766,96.86,63.84,50.4475554537741,3,7,2,9,7,0,0,0,0,0,0,3,11,0
6349,1987,Master,Divorced,61787.0,0,0,06-07-2013,71,111.31,37.02642784178552,66.57,66.37,29.26078597214365,1,8,4,6,5,0,0,0,0,0,0,3,11,0
10790,1985,PhD,Married,18169.0,1,0,19-02-2013,40,108.29,50.91182171658331,109.24,78.37,59.503236121691,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10398,1981,2n Cycle,Single,24336.0,1,0,27-08-2012,82,97.1,6.1236596844798505,62.15,51.85,40.86661219786497,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2431,1990,Graduation,Married,18222.0,0,0,31-12-2012,70,113.22,36.03337656122515,86.04,71.5,29.146198406069946,1,2,0,3,8,0,0,0,0,0,0,3,11,0
550,1952,Graduation,Divorced,62335.0,0,1,23-05-2013,87,119.94,26.81847089912671,88.13,64.41,39.708664110389215,2,3,3,13,2,0,0,0,0,0,0,3,11,0
1890,1971,2n Cycle,Together,42033.0,1,1,19-09-2012,95,106.34,27.891897550067863,111.72,86.09,47.11205661841888,1,1,0,2,7,0,0,0,0,0,0,3,11,0
10742,1983,PhD,Married,86580.0,0,0,27-02-2013,72,156.22,47.916765717808886,132.49,102.75,53.328072542642246,0,4,2,5,1,0,0,1,0,0,0,3,11,0
10356,1957,PhD,Divorced,41437.0,1,1,22-09-2012,5,101.31,35.84287398826865,82.81,59.25,47.16006832282726,1,1,0,3,7,0,0,0,0,0,0,3,11,0
4676,1951,Master,Widow,73705.0,0,2,05-03-2014,86,173.73,42.02053836980042,153.38,82.81,54.443772684573474,2,9,6,8,5,0,0,0,0,0,0,3,11,0
8852,1976,Graduation,Married,61064.0,0,1,31-08-2012,80,144.75,43.93292200810501,123.57,90.83,54.48567594245614,5,8,4,11,6,0,0,0,0,0,0,3,11,0
3565,1955,Master,Married,38452.0,1,1,30-03-2014,62,126.37,56.56509161185127,133.29,94.67,54.63513771625802,3,3,0,3,7,0,0,0,0,0,0,3,11,0
5294,1989,Graduation,Single,18358.0,1,0,20-11-2013,49,116.73,43.00270005015499,83.85,62.73,43.378422173701146,3,3,0,4,7,0,0,0,0,0,0,3,11,0
1958,1973,PhD,Together,55012.0,0,1,21-03-2014,85,146.84,51.136596786350495,138.01,102.39,75.57261371963786,6,8,2,9,5,0,0,0,0,0,0,3,11,0
7349,1973,Basic,Together,9722.0,1,0,02-10-2012,7,84.75,25.60643758681733,59.78,53.12,39.26280977258189,4,3,1,3,8,0,0,0,0,0,0,3,11,1
8799,1984,PhD,Married,38175.0,1,0,23-09-2013,6,99.78,54.77478829652619,100.59,77.86,54.07293155100346,3,3,1,4,7,0,0,0,0,0,0,3,11,0
1351,1956,Master,Together,58656.0,0,1,20-09-2012,25,136.21,51.13334051458232,123.97,75.29,35.283943719000284,4,7,8,13,6,0,0,1,0,0,0,3,11,0
1045,1965,Graduation,Together,52117.0,0,1,16-08-2012,55,122.83,40.19295240114589,119.13,85.38,46.94157214852192,2,5,2,4,7,0,0,0,0,0,0,3,11,0
7732,1978,Graduation,Married,64813.0,1,0,02-01-2014,81,153.12,48.82361678566368,115.82,92.9,58.48392370370553,1,7,2,10,5,0,0,0,0,0,0,3,11,0
8070,1973,PhD,Married,54222.0,0,1,01-03-2014,98,161.43,44.724748201091074,124.01,92.33,70.94074526322429,1,3,3,5,3,0,0,0,0,0,0,3,11,0
477,1986,Graduation,Married,83512.0,0,0,17-06-2014,31,146.7,49.89531640703637,110.17,82.65,50.635874830978885,1,4,7,10,1,1,0,1,1,1,0,3,11,1
7832,1959,Master,Married,77520.0,0,1,28-08-2013,30,169.21,48.5268382479788,123.95,79.63,52.256042950745176,1,8,7,7,4,1,0,1,1,0,0,3,11,1
2202,1978,Graduation,Together,41154.0,0,1,09-04-2013,98,104.03,56.73646166664739,111.86,84.87,55.90328074829734,1,1,0,4,5,0,0,0,0,0,0,3,11,0
7396,1966,Graduation,Married,80398.0,0,0,10-11-2012,92,158.44,50.24637205470759,116.07,98.83,53.04676978563347,1,5,8,12,3,0,0,1,0,0,0,3,11,0
4055,1992,Basic,Single,18746.0,1,0,29-05-2014,41,116.9,25.424595660955426,63.94,49.61,29.061120307195743,2,3,0,3,6,0,0,0,0,0,0,3,11,0
10340,1984,Graduation,Together,35196.0,1,0,13-11-2012,68,117.57,46.14772577068512,110.42,84.41,46.54163171137944,6,6,1,5,8,0,0,0,0,0,0,3,11,0
10091,1956,Graduation,Single,60230.0,0,1,20-05-2013,78,148.01,48.48225828615285,116.44,65.88,49.59528294402847,2,6,3,6,5,0,0,0,0,0,0,3,11,0
7629,1977,Graduation,Married,22108.0,1,1,08-05-2014,46,115.93,35.65386851430948,116.15,78.56,65.50623978279731,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10640,1974,Graduation,Together,44392.0,1,1,05-09-2013,71,137.48,52.409924134194256,131.63,88.45,59.05700936492584,5,4,1,4,7,0,0,0,0,0,0,3,11,0
3498,1976,PhD,Married,55424.0,0,1,25-11-2012,6,117.29,54.18032529997055,119.42,72.66,61.05421635773014,4,7,5,9,6,1,0,0,0,0,0,3,11,1
6742,1979,Graduation,Married,17688.0,1,0,13-01-2013,82,73.33,18.88291241226073,63.35,45.83,36.3367963330933,1,1,0,2,8,0,0,0,0,0,1,3,11,0
1172,1983,PhD,Married,92491.0,0,0,01-05-2013,71,167.1,50.339852913720925,126.15,113.95,66.64821836691571,1,7,5,12,3,0,1,1,1,0,0,3,11,1
569,1991,Graduation,Single,90273.0,0,0,14-12-2013,32,164.27,41.868976340667935,102.35,72.9,48.548965851018814,1,5,6,7,2,0,1,1,1,0,0,3,11,1
4686,1962,PhD,Widow,82571.0,0,0,02-04-2014,28,132.71,38.84563620866023,94.8,80.58,50.34884703626685,0,6,5,13,2,0,0,1,0,0,0,3,11,0
1381,1982,PhD,Single,38513.0,1,0,28-01-2014,20,113.77,41.89197503927239,81.41,56.76,55.42036224276019,5,6,1,5,8,0,0,0,0,0,0,3,11,1
2634,1979,Master,Single,16653.0,1,0,18-04-2014,10,103.33,38.97540820836746,82.68,41.23,41.1559065682096,3,2,1,3,6,0,0,0,0,0,0,3,11,1
10905,1955,Graduation,Together,42586.0,1,1,29-10-2012,7,106.45,40.93396714576628,113.93,79.32,51.11494469077325,5,4,1,6,8,0,0,0,0,0,0,3,11,1
1744,1965,Basic,Single,23529.0,0,1,07-01-2013,67,128.16,16.46521864368627,84.4,64.1,28.149671656223173,1,1,1,2,6,0,0,0,0,0,0,3,11,0
1000,1961,Master,Together,74881.0,1,1,08-03-2013,48,151.12,60.12071174847099,138.48,104.95,68.64144520986139,4,9,2,12,5,0,0,0,0,0,0,3,11,0
3828,1951,Graduation,Married,71107.0,0,1,17-02-2013,61,151.18,49.64317762436728,126.71,83.52,60.99734218223638,2,7,6,13,4,0,0,0,0,0,0,3,11,0
8605,1964,PhD,Together,46910.0,1,1,23-03-2014,36,124.86,51.22528182773803,126.64,103.38,67.11089251153834,2,2,0,3,6,0,0,0,0,0,0,3,11,0
10304,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,89.28,46.80745752837928,94.03,69.62,35.36807069533222,1,1,1,2,8,0,0,0,0,0,0,3,11,0
4351,1955,Graduation,Divorced,37244.0,1,1,27-04-2013,90,96.73,23.018369570056024,87.31,62.67,44.44480440144069,1,1,1,2,7,1,0,0,0,0,0,3,11,0
10129,1966,Graduation,Together,82427.0,0,0,12-03-2014,35,136.22,52.322948416311,107.19,77.24,51.72196988019898,1,3,5,12,1,0,0,1,0,0,0,3,11,0
2499,1958,2n Cycle,Single,75342.0,0,1,06-05-2013,38,137.2,21.226334928916472,70.48,54.72,37.15597637432369,1,5,2,10,4,0,0,0,0,0,0,3,11,0
10092,1954,Graduation,Divorced,70044.0,0,1,18-02-2013,46,104.13,25.46971342435464,97.58,65.57,39.752328985613495,4,7,10,5,5,0,0,0,0,0,0,3,11,0
7500,1967,Graduation,Single,79146.0,1,1,24-04-2014,33,169.81,48.52487991114127,116.14,83.28,55.418662859212304,2,8,1,8,6,0,0,0,0,0,0,3,11,0
5796,1963,Graduation,Married,77437.0,0,0,26-11-2013,70,150.13,43.99111671869901,116.57,86.39,50.962215412854505,1,4,5,13,1,0,0,1,0,0,0,3,11,0
10556,1959,Graduation,Married,54984.0,0,1,24-05-2014,51,132.9,52.15673034324547,119.07,76.46,58.28681094301679,4,6,1,6,7,0,0,0,1,0,0,3,11,0
1064,1971,PhD,Married,42403.0,1,0,11-12-2013,18,115.15,52.04359332859836,110.76,72.81,61.95357895640138,1,1,0,3,8,0,0,0,0,0,0,3,11,0
48,1964,Graduation,Together,55761.0,0,1,24-04-2014,97,139.03,47.313727766274106,124.48,88.67,57.68844388784973,2,4,1,3,6,0,1,0,0,0,0,3,11,0
7610,1983,Graduation,Together,37292.0,1,0,18-04-2013,32,112.25,45.297107572596246,110.77,78.48,49.04552430788185,5,6,3,5,8,0,0,0,0,0,0,3,11,0
263,1945,PhD,Single,45576.0,0,0,28-05-2014,9,118.33,22.395118715081576,86.12,66.38,41.966401287670266,1,3,1,3,8,0,0,0,0,0,0,3,11,1
10814,1947,Graduation,Together,70321.0,0,0,16-01-2013,6,123.38,40.706615357906,73.53,76.89,41.98001408303803,1,6,5,13,4,0,0,0,0,0,0,3,11,1
9710,1969,PhD,Divorced,58086.0,0,1,20-01-2013,80,139.22,30.17071412025739,93.06,59.8,45.168713988689085,2,11,3,7,8,0,0,0,0,0,0,3,11,0
9292,1952,Graduation,Married,81795.0,0,0,26-10-2012,74,147.37,52.64190832820427,99.5,86.03,49.87248847592021,1,4,11,7,2,0,0,0,0,0,0,3,11,0
10250,1947,Basic,Together,28389.0,0,0,20-11-2012,49,105.43,23.3633811302298,82.98,60.72,42.35297922781313,1,1,0,2,7,0,0,0,0,0,0,3,11,0
7881,1946,Master,Married,66835.0,0,0,28-09-2013,21,125.09,50.890428862871815,102.02,66.05,39.38243959541618,1,6,4,13,2,0,0,0,0,0,0,3,11,0
5847,1969,Graduation,Divorced,69901.0,0,1,29-05-2013,95,136.77,20.64760783451156,96.15,68.55,39.710995413495226,3,7,3,10,5,0,0,0,0,0,0,3,11,0
737,1949,PhD,Married,80360.0,0,0,03-03-2013,56,157.25,42.932041079046094,121.29,89.05,64.83042081760136,2,4,4,5,2,0,1,1,1,0,0,3,11,0
3571,1961,PhD,Together,63342.0,0,1,16-10-2012,48,132.33,50.10310619917747,125.08,102.45,60.483996503942,3,8,3,5,6,0,1,0,0,0,0,3,11,1
7807,1974,Graduation,Married,44989.0,0,1,12-09-2012,26,116.39,44.28874346148672,105.17,74.09,35.125811677046094,5,5,1,5,6,0,0,0,0,0,0,3,11,0
3878,1980,2n Cycle,Single,31859.0,1,0,27-02-2014,3,66.08,16.671585078317733,54.29,23.17,31.82249103573272,1,1,0,3,7,0,0,0,0,0,0,3,11,0
5092,1949,PhD,Widow,51569.0,0,1,12-02-2013,39,111.44,37.45870847377674,121.88,79.08,49.273979474064056,4,7,1,7,8,0,1,0,0,0,0,3,11,1
2154,1971,Graduation,Widow,30372.0,1,1,25-12-2012,33,132.39,50.556988742354704,111.48,70.72,47.57585102877526,3,2,0,3,7,0,0,0,0,0,0,3,11,0
5394,1979,Basic,Single,16014.0,1,1,17-03-2013,42,106.85,30.488479399765342,86.21,59.28,49.049608933239305,4,1,1,4,3,0,0,0,0,0,0,3,11,0
3798,1968,Graduation,Married,41120.0,1,1,06-11-2013,80,138.87,47.49522080454051,135.04,73.12,66.69841986043573,3,2,1,3,6,0,0,0,0,0,0,3,11,0
3524,1971,Master,Single,39763.0,1,0,04-08-2013,9,112.35,32.20119244216045,78.46,60.6,41.29438012548812,2,5,1,2,9,0,0,0,0,0,0,3,11,1
5247,1955,PhD,Married,38725.0,1,1,10-05-2014,52,133.71,54.46578437598728,145.45,79.82,66.96353358480631,2,1,0,4,4,0,0,0,0,0,0,3,11,0
5883,1972,Graduation,Married,77981.0,1,0,26-05-2013,78,160.03,42.66942852471453,103.88,98.87,60.12904146564278,3,7,4,7,5,0,0,0,0,0,0,3,11,0
2118,1964,2n Cycle,Married,62905.0,0,1,10-09-2013,68,124.7,47.03710291460014,108.24,75.92,44.02342316259865,3,7,2,8,4,0,0,0,0,0,0,3,11,0
8812,1979,2n Cycle,Divorced,13533.0,1,0,10-03-2013,45,47.78,18.07762349299128,33.33,37.08,22.073733763423075,2,2,0,3,7,0,0,0,0,0,0,3,11,0
6616,1975,Graduation,Together,59481.0,0,1,23-10-2013,47,137.49,47.20030179057478,112.01,82.29,50.69832954409921,2,3,3,8,2,0,0,0,0,0,0,3,11,0
2797,1977,Graduation,Married,72117.0,0,1,20-08-2013,34,148.13,57.51957101937782,121.65,72.76,49.66207536942851,1,9,7,9,5,0,0,0,0,0,0,3,11,0
4328,1986,2n Cycle,Married,21955.0,1,0,07-09-2013,81,78.45,35.742422761143686,78.32,69.8,48.13787669610629,2,2,1,3,6,0,0,0,0,0,0,3,11,0
9167,1956,Graduation,Married,67131.0,0,1,26-03-2013,72,149.18,42.22268555708309,121.65,89.28,56.441987819918985,3,9,2,12,6,0,0,0,0,0,0,3,11,0
10560,1980,PhD,Single,36802.0,1,0,16-06-2014,23,128.27,37.55512379213735,95.24,74.45,52.66100467522829,1,1,0,3,5,0,0,0,0,0,0,3,11,0
2631,1982,Graduation,Together,71853.0,0,0,08-05-2013,29,138.05,48.45101639998119,88.92,63.03,35.47672420871328,1,2,8,6,1,0,0,0,0,0,0,3,11,0
8312,1961,Basic,Married,28249.0,0,0,15-06-2014,80,110.69,31.78265973439703,79.0,66.35,25.614931242625087,1,2,0,3,6,0,0,0,0,0,0,3,11,0
5534,1975,Master,Married,47808.0,0,1,20-10-2013,30,125.09,48.95851962829432,118.36,88.74,45.114210802262974,2,3,2,3,7,1,0,0,0,0,0,3,11,0
5093,1974,PhD,Divorced,25509.0,1,0,18-09-2012,15,77.6,39.47226606243882,55.8,50.79,44.335275806761466,3,3,0,3,9,0,0,0,0,0,0,3,11,1
7592,1946,PhD,Married,51012.0,0,0,18-04-2013,86,128.17,47.38612469630711,109.9,95.97,52.23534486389335,1,4,1,4,6,0,0,0,0,0,0,3,11,0
8895,1985,Graduation,Single,70596.0,0,0,05-10-2012,68,154.71,36.03800576795952,94.11,70.46,37.574630282223616,1,3,5,12,2,0,0,0,0,0,0,3,11,0
8584,1952,PhD,Together,85431.0,0,0,08-06-2013,54,151.15,56.31415502023752,118.47,105.4,60.46855896363296,1,2,7,7,0,0,0,0,0,0,0,3,11,0
2694,1967,Graduation,Married,42664.0,0,1,18-03-2014,44,120.85,51.586589212942975,104.14,84.02,50.50198817644515,1,1,0,3,6,0,0,0,0,0,0,3,11,0
8910,1955,Graduation,Together,42586.0,1,1,29-10-2012,7,104.97,37.1540345409301,113.12,82.61,55.409358757136566,5,4,1,6,8,0,0,0,0,0,0,3,11,1
7433,1985,Graduation,Single,29760.0,1,0,29-08-2012,87,124.79,39.24248160327761,93.97,68.71,48.22607335735353,4,3,1,4,8,0,0,0,0,0,0,3,11,0
164,1977,PhD,Married,28973.0,0,0,13-10-2012,59,100.87,45.22483258144936,102.54,81.15,57.31602539407619,2,5,1,5,8,0,0,0,0,0,0,3,11,0
10477,1973,PhD,Together,39435.0,1,0,06-08-2013,16,107.73,49.54202803916818,97.47,83.94,50.122572014900165,1,3,1,2,7,0,0,0,0,0,0,3,11,0
2681,1984,2n Cycle,Married,65370.0,0,0,01-08-2013,1,111.63,22.901974509715373,60.32,46.0,27.014555120538823,1,2,3,13,1,0,0,0,0,0,0,3,11,0
5150,1979,Basic,Single,20194.0,1,0,17-12-2012,64,115.76,17.340016899214625,73.35,58.48,35.27729763749817,2,2,0,3,6,0,0,0,0,0,0,3,11,0
5283,1976,PhD,Single,42473.0,1,1,17-02-2014,72,141.95,52.34744200458762,119.51,82.24,66.40951355388265,3,2,1,4,5,0,0,0,0,0,0,3,11,0
9645,1968,Graduation,Married,64590.0,0,0,14-10-2012,98,125.24,39.82234860114174,94.1,82.83,41.76860245642197,1,9,4,10,6,0,0,0,0,0,0,3,11,0
10678,1959,Graduation,Together,71232.0,0,1,28-11-2013,91,142.98,45.13074001409966,127.36,91.12,60.90133735348061,2,11,2,10,7,0,0,0,0,0,0,3,11,0
7261,1971,Graduation,Together,34600.0,1,1,01-01-2013,8,127.84,50.168979470009376,113.31,62.34,53.31912201101216,5,5,2,5,8,0,0,0,0,0,0,3,11,1
9648,1967,Graduation,Single,46904.0,1,1,03-11-2012,20,133.42,36.62981796584408,105.58,72.74,47.451182679500654,4,5,1,4,8,0,0,0,0,0,0,3,11,0
2870,1973,Graduation,Married,49094.0,0,1,21-09-2012,6,127.69,53.87651364836546,92.31,73.24,33.98640495820608,5,6,3,6,6,0,0,0,0,0,0,3,11,0
8008,1983,Graduation,Together,36075.0,1,0,09-12-2013,54,125.1,46.63009932073543,100.05,79.69,53.02357815013788,1,2,0,4,6,0,0,0,0,0,0,3,11,0
1513,1979,2n Cycle,Together,60839.0,1,1,28-08-2012,72,120.0,42.65358706586004,106.03,78.03,65.73031571609744,13,2,2,12,8,0,0,0,0,0,0,3,11,0
6173,1979,Graduation,Together,77298.0,0,1,02-11-2013,46,157.58,48.01944832263133,135.05,89.15,56.215328338746566,1,6,6,11,3,0,0,0,0,0,0,3,11,0
1419,1950,Graduation,Together,34026.0,1,1,05-08-2013,11,109.22,48.16717041012539,108.12,80.9,53.6989662240095,3,2,1,3,5,0,0,0,0,0,0,3,11,0
9150,1963,PhD,Single,48918.0,1,1,12-04-2014,21,127.87,41.52866132556758,111.4,62.64,64.83222931598846,2,1,0,4,4,0,0,0,0,0,0,3,11,0
7960,1962,2n Cycle,Together,82122.0,0,0,15-08-2013,89,131.28,35.059950121978865,87.02,67.85,35.89522175029367,1,3,9,13,1,0,0,1,0,0,0,3,11,0
1250,1976,Graduation,Single,37697.0,1,0,07-02-2014,82,148.98,37.42955501326784,94.09,83.69,46.58729018621708,1,2,1,3,6,0,0,0,0,0,0,3,11,0
9905,1952,Graduation,Together,34074.0,1,1,13-07-2013,69,128.31,47.0731159278658,122.26,82.3,65.09211591984543,5,3,3,3,6,1,0,0,0,0,0,3,11,0
10691,1960,Master,Married,28520.0,1,1,14-06-2013,55,101.99,54.14977694837682,137.61,88.49,65.1265905778937,1,1,1,2,6,0,0,0,0,0,0,3,11,0
7002,1955,Graduation,Single,62535.0,0,1,03-10-2013,13,140.82,37.38833630054143,90.84,59.06,27.65263124915265,1,3,2,8,3,0,0,0,0,0,0,3,11,0
2952,1977,Master,Single,36273.0,1,0,16-04-2014,80,132.69,31.837724139773137,98.9,73.48,52.95294618125887,2,3,0,3,6,0,0,0,0,0,0,3,11,0
8439,1964,Graduation,Together,63404.0,0,2,06-06-2014,97,151.28,50.71346589530731,136.83,76.85,61.98651565826689,2,6,3,4,4,0,0,0,1,0,0,3,11,0
762,1981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,113.47,35.12137196262184,100.87,75.42,48.21773049539642,1,7,5,8,4,0,0,0,0,0,0,3,11,0
2831,1976,Graduation,Together,78416.0,0,1,27-06-2014,99,156.5,48.75908028735033,136.41,96.12,60.50743368561676,2,7,7,10,3,0,0,0,0,0,0,3,11,0
6977,1974,Graduation,Together,75702.0,0,1,14-10-2012,87,143.43,52.21575751769143,137.34,84.81,47.30578103593857,1,10,5,13,6,0,0,1,0,0,0,3,11,0
6289,1951,Master,Together,59385.0,1,1,28-04-2013,85,143.25,48.12077051566966,140.92,98.96,71.89814264741034,2,3,1,4,5,0,0,0,0,0,0,3,11,0
4168,1966,Graduation,Single,37070.0,1,1,20-03-2013,30,132.21,42.35899950337851,107.19,72.52,40.05965444365934,9,5,1,8,7,0,0,0,0,0,0,3,11,1
8397,1951,Graduation,Married,44689.0,1,1,10-01-2014,82,141.26,50.07975723414795,116.51,94.61,71.57751999406555,2,1,1,2,7,1,0,0,0,0,0,3,11,0
9284,1958,Graduation,Together,53977.0,0,1,08-06-2013,21,122.52,49.75871984429826,108.21,74.89,39.89347285668502,5,5,5,12,5,0,0,0,0,0,0,3,11,0
6237,1966,PhD,Single,7144.0,0,2,07-12-2013,92,109.85,44.657235925021055,125.07,73.27,57.587349950164494,0,23,1,1,0,0,0,0,0,0,0,3,11,0
3130,1964,Graduation,Single,18701.0,1,1,04-06-2013,95,135.12,39.71263079936696,109.43,63.11,51.97501664371337,4,2,0,4,5,0,0,0,0,0,0,3,11,0
