,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1866,1866,4227,1968,Master,Together,32889.0,1,1,06-09-2013,78,140.2,50.71089553902846,127.21,91.33,66.81404032182093,3,2,1,3,5,0,0,0,0,0,0,3,11,0
1867,1867,9467,1984,Graduation,Single,34738.0,1,0,11-05-2014,51,136.52,41.45006716430058,78.31,71.04,41.20569879166506,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1868,1868,8486,1971,Master,Together,30538.0,1,0,01-10-2012,27,91.63,43.79590900502002,90.39,71.77,41.56915372541275,4,9,0,4,10,0,0,0,0,0,0,3,11,0
1869,1869,2186,1977,2n Cycle,Together,82326.0,0,0,10-03-2014,30,108.64,36.08371729023687,79.1,69.17,38.9482547810004,1,5,10,6,2,0,1,1,1,0,0,3,11,1
1870,1870,3286,1967,PhD,Divorced,26642.0,1,0,01-03-2014,71,89.75,24.87538645261497,67.84,72.1,58.62180161654626,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1871,1871,8602,1964,Graduation,Divorced,69932.0,0,1,12-06-2013,97,136.7,33.246844544722286,97.46,78.17,39.59532943967502,2,7,6,11,4,0,0,0,0,0,0,3,11,0
1872,1872,3722,1972,Graduation,Single,44503.0,1,1,16-04-2014,83,142.51,41.52611745040382,113.54,79.68,57.56643032783509,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1873,1873,6715,1948,PhD,Single,60200.0,0,1,02-01-2013,3,132.52,40.01133066122375,98.92,59.42,46.22315270982613,6,6,2,11,6,0,0,0,0,0,0,3,11,0
1874,1874,4796,1952,Graduation,Divorced,49638.0,0,1,19-04-2014,71,106.77,27.05879838949768,86.95,46.81,38.24603769849567,1,1,0,3,2,0,0,0,0,0,0,3,11,0
1875,1875,9612,1987,2n Cycle,Single,23830.0,0,0,07-02-2014,3,79.93,7.598172518273694,51.49,28.14,10.287949150978712,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1876,1876,3766,1959,Master,Widow,33051.0,0,0,16-08-2012,15,105.05,31.90049622402876,87.21,61.19,24.674838062220765,3,9,1,8,9,0,0,0,0,0,0,3,11,1
1877,1877,1399,1958,Graduation,Married,72905.0,0,0,21-01-2014,52,160.91,44.3942008914746,114.25,94.93,43.0265982125787,1,3,7,9,1,0,0,0,1,0,0,3,11,0
1878,1878,1570,1951,PhD,Together,69702.0,0,1,19-02-2013,8,129.96,47.28270297738762,119.24,77.9,59.38523829546914,2,7,7,10,4,0,0,0,0,0,0,3,11,0
1879,1879,3426,1975,Graduation,Divorced,70300.0,1,0,15-07-2013,89,132.11,26.607686846725287,94.28,70.53,49.49115187524021,3,5,5,13,8,0,0,0,0,0,0,3,11,0
1880,1880,3074,1984,PhD,Married,70643.0,0,0,15-10-2012,66,146.51,58.698297250822975,119.32,102.8,58.74687101231241,1,5,8,4,6,0,0,0,0,0,0,3,11,1
1881,1881,8341,1969,PhD,Married,30396.0,1,0,30-04-2014,22,99.14,49.85446230185601,103.79,85.68,59.25548500038512,2,1,1,2,7,1,0,0,0,0,0,3,11,1
1882,1882,5180,1968,PhD,Divorced,50616.0,0,1,18-04-2014,56,101.8,33.15274318356089,103.63,71.71,51.27956606568893,2,4,0,4,7,0,0,0,0,0,0,3,11,0
1883,1883,6461,1969,Master,Single,62772.0,0,1,19-05-2013,74,159.11,45.047907049484905,108.81,71.77,44.52777577344055,1,5,6,11,2,0,1,0,0,0,0,3,11,0
1884,1884,7679,1985,PhD,Single,30298.0,0,0,19-05-2014,48,118.47,41.122286976165405,82.19,59.94,44.81593442782384,1,1,1,3,3,0,0,0,0,0,0,3,11,0
1885,1885,10702,1984,Graduation,Single,52413.0,1,0,03-11-2012,67,146.46,41.06885165491278,102.78,61.19,50.07280282493444,2,7,1,7,7,0,0,0,0,0,0,3,11,0
1886,1886,7505,1957,PhD,Married,44155.0,1,1,19-01-2014,24,124.37,45.29852356933388,135.16,93.11,79.55830056372375,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1887,1887,5113,1971,PhD,Divorced,86979.0,0,0,07-11-2013,67,134.9,35.23028151632726,96.84,78.21,37.583634489465965,1,5,5,5,2,1,0,0,0,0,0,3,11,1
1888,1888,10858,1975,Graduation,Together,76532.0,1,1,09-09-2013,38,163.33,49.28096525946019,131.18,90.9,65.52826445156322,4,9,5,7,5,0,0,0,0,0,0,3,11,0
1889,1889,2961,1982,Graduation,Married,42081.0,1,0,26-02-2013,86,136.58,50.33346461542581,100.01,84.2,56.67786007012692,2,6,3,4,6,1,0,0,0,0,0,3,11,0
1890,1890,2747,1988,PhD,Married,67546.0,0,0,31-08-2012,90,157.83,45.69776188764481,118.38,104.4,59.068729692687945,1,4,10,5,3,0,0,0,0,0,0,3,11,0
1891,1891,3010,1989,Master,Together,88420.0,0,0,02-05-2014,87,153.05,50.07984103961738,125.54,88.05,51.81705786236697,1,4,7,8,1,1,0,1,1,0,0,3,11,0
1892,1892,5790,1985,Graduation,Married,31158.0,1,0,27-01-2013,62,111.57,50.48641032133794,111.97,85.56,49.39158002486101,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1893,1893,6892,1968,Graduation,Divorced,61671.0,0,1,03-06-2014,23,112.13,29.083970885642398,84.26,50.35,35.029079973039465,8,10,4,6,8,0,1,0,1,0,0,3,11,0
1894,1894,1743,1974,Graduation,Single,69719.0,0,0,26-05-2014,99,151.51,41.021157113814056,101.13,76.89,42.85582181292556,1,2,3,5,1,0,0,0,0,0,0,3,11,0
1895,1895,3578,1949,Graduation,Divorced,49160.0,0,1,20-10-2013,29,104.06,23.53510667112517,73.94,41.2,34.0409346513873,2,3,1,6,6,0,0,0,0,0,0,3,11,0
1896,1896,8462,1978,Basic,Together,24882.0,1,0,09-09-2012,52,107.52,42.23355349221494,81.31,57.46,41.22747607895676,1,1,1,2,6,1,0,0,0,0,0,3,11,0
1897,1897,5558,1954,PhD,Single,90933.0,0,0,31-03-2014,90,179.17,37.60349136589464,114.51,91.89,56.97556981414949,1,4,6,4,1,0,0,1,0,0,0,3,11,0
1898,1898,4619,1945,PhD,Single,113734.0,0,0,28-05-2014,9,169.82,36.529136942001664,95.42,82.02,53.16059914228177,0,27,0,0,1,0,0,0,0,0,0,3,11,0
1899,1899,8780,1950,PhD,Together,59292.0,0,1,13-06-2013,71,151.82,43.268037840053424,125.79,98.68,56.7067756206916,2,3,5,8,3,0,0,0,0,0,0,3,11,0
1900,1900,10789,1964,PhD,Married,45759.0,1,1,23-02-2013,13,126.07,59.10633842020645,127.92,83.85,62.61725280491868,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1901,1901,10779,1983,Graduation,Single,22148.0,0,0,13-04-2014,16,108.48,23.98083631306624,65.1,36.61,19.969168997391137,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1902,1902,5896,1987,Master,Married,73395.0,0,0,18-03-2014,94,144.17,57.09371274599507,116.01,99.36,48.32237566968627,1,4,4,6,2,0,0,0,0,0,0,3,11,0
1903,1903,2337,1971,Graduation,Divorced,29819.0,1,0,24-10-2013,77,87.12,23.92764107067137,70.66,58.44,34.056075849223404,3,3,0,3,6,0,0,0,0,0,0,3,11,0
1904,1904,10951,1968,Graduation,Married,45688.0,0,1,25-01-2014,20,128.49,56.23921736969779,102.03,60.15,45.716851891968325,2,3,1,8,4,0,1,0,0,0,0,3,11,0
1905,1905,544,1954,Graduation,Married,62820.0,0,0,11-05-2013,51,123.78,47.08721717405141,99.91,81.53,38.73027365571721,1,3,4,6,1,0,0,0,0,0,0,3,11,0
1906,1906,17,1971,PhD,Married,60491.0,0,1,06-09-2013,81,158.91,59.64090164083467,126.76,102.29,66.78705008505534,4,6,11,7,5,0,0,0,0,0,0,3,11,0
1907,1907,10680,1986,Graduation,Together,33235.0,1,0,05-02-2014,71,112.94,43.98297504587522,111.97,77.96,47.97240811879938,1,3,0,3,7,0,0,0,0,0,0,3,11,0
1908,1908,3265,1959,Graduation,Married,35701.0,0,0,19-03-2013,36,87.3,44.26617877111722,85.57,73.65,43.119419074432656,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1909,1909,5623,1980,Master,Married,31535.0,1,0,26-09-2013,95,130.26,41.595929428631145,104.71,95.98,50.28432105648997,1,1,1,2,7,1,0,0,0,0,0,3,11,0
1910,1910,5832,1960,2n Cycle,Together,92556.0,0,0,20-04-2014,32,108.37,37.87932382737899,110.41,78.53,38.0966187872873,0,3,5,13,0,0,0,0,0,0,0,3,11,0
1911,1911,5544,1970,Graduation,Single,67384.0,0,1,10-11-2012,32,157.09,36.19779438343507,118.19,66.5,44.1126768434497,2,7,8,5,5,0,1,0,0,0,0,3,11,0
1912,1912,6417,1971,Master,Together,80573.0,0,0,14-10-2012,85,153.74,48.77653860552477,109.76,98.63,57.37020313144816,1,4,6,13,2,0,0,0,0,0,0,3,11,0
1913,1913,5831,1967,Graduation,Married,77870.0,0,1,22-08-2012,93,165.39,48.11305588701363,136.54,80.6,57.10450912282723,3,5,5,5,8,0,1,0,1,0,0,3,11,1
1914,1914,7101,1963,PhD,Widow,52278.0,0,1,25-01-2013,24,130.7,36.09423479760932,110.12,70.33,45.34637739308785,6,10,5,10,8,0,0,0,0,0,0,3,11,0
1915,1915,10176,1968,Graduation,Single,57107.0,0,1,24-08-2012,44,138.52,37.64288487023048,114.37,59.5,52.34857254170327,7,4,4,8,8,0,1,0,0,1,0,3,11,1
1916,1916,2326,1990,Graduation,Married,18929.0,0,0,16-02-2013,15,79.72,35.12234592470166,74.14,59.87,28.56696871394077,1,1,0,4,6,0,0,0,0,0,0,3,11,0
1917,1917,4385,1981,PhD,Single,36038.0,1,0,31-05-2013,82,134.07,40.12285030755809,104.5,70.1,58.43296218261767,2,3,0,3,6,0,0,0,0,0,0,3,11,0
1918,1918,2929,1976,Graduation,Single,20180.0,0,0,20-02-2013,27,103.17,31.870626176287495,63.64,40.11,29.95578350485052,1,2,1,4,7,0,0,0,0,0,0,3,11,0
1919,1919,10686,1965,PhD,Together,34230.0,1,1,26-12-2012,72,121.02,40.23671472648017,146.15,97.89,68.78325371394453,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1920,1920,2546,1977,2n Cycle,Single,31878.0,0,1,22-06-2014,7,77.98,24.172618569468217,66.55,36.44,31.978578133919267,1,1,0,4,3,0,0,0,0,0,0,3,11,0
1921,1921,3283,1972,2n Cycle,Married,70932.0,0,1,19-01-2014,57,129.21,31.77743288656276,108.39,71.82,48.88504086305535,2,6,2,12,3,0,0,0,0,0,0,3,11,0
1922,1922,3138,1956,Graduation,Single,91249.0,0,0,20-10-2012,84,167.63,38.244901471297744,118.81,73.65,44.14427722608218,0,7,9,6,4,0,1,1,1,1,0,3,11,1
1923,1923,4994,1943,Master,Single,77598.0,0,0,01-10-2013,53,148.91,36.91707196972452,96.71,70.66,32.86541718288465,1,7,5,13,3,0,0,1,0,0,0,3,11,0
1924,1924,7966,1959,Graduation,Single,80982.0,1,1,08-01-2013,48,152.83,20.50689103404639,97.03,55.26,51.34141741099285,3,11,5,11,5,0,0,0,0,0,1,3,11,0
1925,1925,3112,1977,Master,Married,22701.0,1,0,05-09-2013,2,86.88,49.34623804057569,84.33,62.02,46.58168339229799,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1926,1926,10872,1969,PhD,Married,55212.0,0,1,23-11-2012,65,151.16,50.02066709124417,128.9,92.09,69.73795252172715,3,4,2,11,8,0,1,0,0,1,0,3,11,0
1927,1927,2181,1970,Graduation,Married,70617.0,0,0,23-06-2013,45,148.84,46.704081453204815,112.06,79.39,41.46372734546581,1,3,3,7,2,0,0,0,0,0,0,3,11,0
1928,1928,1867,1957,Graduation,Single,64849.0,0,0,13-11-2012,42,152.21,42.591496137585125,87.11,51.27,37.27512803917445,1,9,3,6,5,0,0,0,0,0,0,3,11,1
1929,1929,1518,1965,Master,Married,62694.0,1,1,17-06-2013,29,146.12,64.10095603692712,126.02,92.52,58.77393464432392,5,9,3,7,7,0,0,0,0,0,0,3,11,0
1930,1930,5734,1974,PhD,Married,61917.0,1,1,20-11-2013,83,155.83,45.52073597748039,140.28,107.68,80.19271867838849,1,2,0,4,5,0,0,0,0,0,0,3,11,0
1931,1931,2878,1947,PhD,Married,67472.0,0,1,28-09-2013,93,160.36,46.13832625715333,136.79,101.48,72.73377007023274,2,4,2,7,3,0,0,0,0,0,0,3,11,0
1932,1932,1458,1982,Master,Married,21059.0,1,0,07-01-2014,40,97.82,54.71162157126692,110.83,74.61,52.60769796140223,3,3,0,3,6,0,0,0,0,0,0,3,11,0
1933,1933,7007,1968,Master,Married,29543.0,2,0,01-04-2014,47,116.57,52.92539096243593,110.58,85.24,53.14666056366795,2,3,1,2,7,0,0,0,0,0,0,3,11,0
1934,1934,6200,1951,Graduation,Married,75903.0,0,1,08-04-2013,50,145.04,47.006179541113525,130.67,78.6,50.1741911862672,2,6,6,9,3,0,0,0,0,0,0,3,11,0
1935,1935,1403,1975,2n Cycle,Together,34984.0,1,1,06-09-2012,40,99.82,37.63990649020819,99.34,72.9,54.733112973465005,2,1,0,3,7,0,0,0,0,0,0,3,11,0
1936,1936,4827,1956,PhD,Single,54998.0,0,1,10-03-2013,3,132.11,46.09869364892881,100.5,75.76,46.25950367316456,5,4,2,9,4,0,0,0,0,0,0,3,11,1
1937,1937,6250,1949,PhD,Widow,54356.0,0,1,19-11-2012,62,137.43,43.84119532279061,121.36,93.17,67.98537534996294,3,11,2,8,8,0,0,0,0,0,0,3,11,1
1938,1938,9291,1959,Master,Married,34242.0,0,1,23-03-2014,25,119.79,51.71095182253333,98.49,66.47,49.26926810883938,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1939,1939,2478,1973,Graduation,Married,25410.0,1,0,31-08-2013,48,101.89,53.48352166220733,101.84,72.13,47.33110790566813,1,1,0,4,4,0,0,0,0,0,0,3,11,0
1940,1940,1139,1984,PhD,Married,73356.0,0,0,06-02-2014,56,148.12,65.25952092685132,110.86,93.71,53.76035477563299,1,5,11,5,2,1,0,1,1,0,0,3,11,1
1941,1941,5138,1950,Graduation,Together,28320.0,0,1,14-01-2013,68,113.72,35.35357457658865,98.58,76.15,53.58755543305395,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1942,1942,5393,1977,Graduation,Single,23763.0,1,0,07-08-2012,64,116.46,29.659368273709354,83.33,58.8,41.960535037606654,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1943,1943,10413,1984,Graduation,Married,72570.0,0,0,25-04-2014,67,134.07,50.0759007992119,109.33,96.5,39.33029502496399,1,4,6,12,1,0,0,0,0,0,0,3,11,0
1944,1944,5015,1976,Master,Married,34529.0,1,0,14-09-2012,94,113.55,43.67958598930033,104.43,70.47,50.158327558191495,2,2,2,3,7,0,0,0,0,0,0,3,11,0
1945,1945,10868,1951,Graduation,Widow,70792.0,0,0,06-02-2013,82,146.7,25.51361437360658,87.74,84.13,43.14676433209157,2,3,4,10,3,0,0,0,0,0,0,3,11,0
1946,1946,10676,1982,Graduation,Married,63211.0,0,0,02-11-2012,3,122.39,48.17859520975155,86.86,59.51,34.557233829870015,2,3,8,7,2,0,0,0,0,0,0,3,11,1
1947,1947,2495,1974,Master,Married,83891.0,0,1,20-06-2014,24,151.15,55.98434640066693,129.81,89.21,53.447378050952864,1,4,7,10,1,0,0,0,0,0,0,3,11,0
1948,1948,7842,1968,Graduation,Single,36065.0,1,1,31-03-2013,54,141.51,40.22919054514331,122.2,71.62,61.39742369223731,3,3,0,3,8,0,0,0,0,0,0,3,11,0
1949,1949,9955,1954,Graduation,Together,39898.0,0,1,12-02-2013,20,116.75,43.73370453904636,111.63,69.42,45.48847356474791,2,3,0,4,7,0,0,0,0,0,0,3,11,0
1950,1950,6663,1940,PhD,Single,51141.0,0,0,08-07-2013,96,116.59,33.37283833960572,99.39,73.84,40.712189736306605,1,3,1,4,5,0,0,0,0,0,0,3,11,0
1951,1951,2162,1976,Graduation,Married,56939.0,0,1,18-09-2013,19,123.95,51.12529007483356,112.81,73.35,38.055226140476485,2,3,3,10,3,0,0,0,0,0,0,3,11,0
1952,1952,3434,1951,Graduation,Single,80872.0,0,0,12-05-2014,60,172.16,33.071358711031465,90.52,75.53,38.3636643286116,1,4,4,10,1,0,0,0,0,0,0,3,11,0
1953,1953,7919,1976,PhD,Together,72335.0,0,0,13-08-2012,2,118.24,38.75375468435041,98.59,90.01,54.33365327970567,1,10,4,8,8,0,0,0,0,0,0,3,11,1
1954,1954,5626,1964,PhD,Single,61798.0,0,0,23-11-2013,13,135.08,37.22872819275886,83.4,54.76,50.75218543565198,1,4,2,9,4,0,0,0,0,0,0,3,11,0
1955,1955,6428,1950,PhD,Widow,76842.0,0,0,03-05-2014,37,147.09,39.15599381135411,108.9,65.43,48.52222071774733,1,1,8,7,0,0,0,0,0,0,0,3,11,0
1956,1956,8514,1976,Graduation,Together,29478.0,1,0,17-01-2014,59,118.59,45.30867056990593,95.63,77.02,51.63665699294039,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1957,1957,10448,1956,Graduation,Single,46998.0,0,1,22-10-2012,55,139.47,34.14240704873599,109.17,59.46,45.83247689822599,5,5,3,5,7,1,0,0,0,0,0,3,11,0
1958,1958,2109,1990,Graduation,Single,96843.0,0,0,23-04-2013,60,180.59,42.02779051637047,109.9,77.12,41.73626994994149,1,6,11,10,2,0,0,1,0,0,0,3,11,1
1959,1959,7530,1950,PhD,Widow,56551.0,1,1,07-05-2014,48,150.41,50.9989384249994,125.14,76.05,52.2695839842641,3,2,1,4,4,0,0,0,0,0,0,3,11,0
1960,1960,8925,1965,Master,Married,70053.0,0,1,03-07-2013,38,148.91,54.46052779890598,135.8,80.14,59.48814711830173,3,8,5,10,5,0,0,0,0,0,0,3,11,0
1961,1961,3009,1962,PhD,Widow,71670.0,0,0,09-07-2013,8,132.18,32.20090129860224,85.81,78.36,38.59962838776755,1,5,3,6,6,0,1,1,0,1,0,3,11,1
1962,1962,6355,1978,Graduation,Married,44359.0,1,1,17-06-2014,19,126.29,55.612524065514926,124.88,73.36,56.87684584962449,3,2,0,4,3,0,0,0,0,0,0,3,11,0
1963,1963,3517,1952,Graduation,Single,40887.0,1,1,06-05-2013,32,133.67,38.536525542542144,110.53,65.2,58.14696383583821,3,3,1,3,9,0,0,0,0,0,0,3,11,1
1964,1964,1158,1966,Graduation,Divorced,48877.0,0,1,05-01-2014,27,97.17,20.80322653741452,78.31,50.49,42.71368263157297,1,3,0,4,7,0,0,0,0,0,0,3,11,0
1965,1965,6203,1947,Graduation,Together,74485.0,0,0,24-08-2013,58,138.54,42.72919947612711,105.42,74.51,37.92954978855225,1,6,7,12,3,0,0,0,0,0,0,3,11,0
1966,1966,7165,1972,Graduation,Together,64474.0,0,1,22-10-2013,59,155.25,48.96512407467764,108.66,80.04,56.04558489596808,2,8,2,10,5,0,0,0,0,0,0,3,11,0
1967,1967,3595,1963,Graduation,Together,77226.0,0,1,28-02-2014,29,147.44,60.34567293615574,104.59,82.34,52.25539760734655,2,6,8,12,3,0,0,0,0,0,0,3,11,0
1968,1968,8537,1949,Graduation,Widow,72643.0,0,0,27-02-2013,60,138.56,34.98663599391074,100.12,65.74,47.05175317673812,1,3,10,7,2,0,0,0,1,0,0,3,11,1
1969,1969,4331,1978,Master,Together,85738.0,0,0,23-01-2014,41,144.24,51.10650313447477,103.15,89.23,43.62219116103314,1,3,6,11,1,0,1,1,0,0,0,3,11,0
1970,1970,6281,1966,Graduation,Divorced,55686.0,0,1,14-02-2013,27,114.08,27.98032635237458,84.69,45.97,33.5800618798265,2,6,3,5,4,1,0,0,0,0,0,3,11,0
1971,1971,4338,1983,Graduation,Single,39062.0,1,0,25-03-2014,28,114.85,41.50596805199431,76.49,72.98,35.55927992446665,1,1,0,3,4,1,0,0,0,0,0,3,11,0
1972,1972,2452,1971,Graduation,Together,34600.0,1,1,01-01-2013,8,103.3,47.94586509213389,96.91,69.44,48.06656338560509,5,5,2,5,8,0,0,0,0,0,0,3,11,1
1973,1973,9507,1975,Graduation,Married,40794.0,0,1,07-04-2013,18,101.34,42.48920510014102,103.97,51.12,45.58273626580908,2,6,3,5,7,0,0,0,0,0,0,3,11,0
1974,1974,8360,1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,116.5,41.16123443310684,107.81,84.38,48.22392698355916,3,3,1,5,3,0,0,0,0,0,0,3,11,0
1975,1975,10311,1969,Graduation,Married,4428.0,0,1,05-10-2013,0,70.6,45.54668057552834,94.04,71.21,33.60756953165815,0,25,0,0,1,0,0,0,0,0,0,3,11,0
1976,1976,5117,1963,2n Cycle,Married,32632.0,0,0,02-08-2012,32,72.57,32.68872777856956,51.06,51.89,27.972027724136925,2,4,4,8,5,0,0,0,0,0,0,3,11,0
1977,1977,4867,1968,PhD,Single,38236.0,1,1,20-09-2013,2,132.82,33.49965801206874,108.48,71.4,64.0329533057849,4,3,0,4,7,0,0,0,0,0,0,3,11,0
1978,1978,9289,1979,Graduation,Married,36781.0,1,0,10-04-2014,16,98.14,41.973990398407096,84.94,64.79,36.4925822665486,1,2,1,2,8,0,0,0,0,0,0,3,11,1
1979,1979,10913,1984,Master,Single,31385.0,1,0,05-12-2012,56,117.41,34.791865008632804,91.57,63.04,46.79652351813073,1,1,0,2,8,1,0,0,0,0,0,3,11,1
1980,1980,3032,1984,Graduation,Married,24570.0,1,0,27-02-2013,97,124.69,39.62468901812653,106.84,84.43,53.655931161828335,3,4,0,4,9,0,0,0,0,0,0,3,11,0
1981,1981,8524,1974,PhD,Divorced,25509.0,1,0,18-09-2012,15,76.04,27.48502743154304,62.18,54.96,46.5267326063624,3,3,0,3,9,0,0,0,0,0,0,3,11,1
1982,1982,3334,1951,Graduation,Married,94642.0,0,0,12-02-2014,35,150.43,38.79956285743966,106.5,71.73,35.057391985635746,0,5,7,9,1,0,0,1,1,0,0,3,11,0
1983,1983,4470,1962,Master,Married,58646.0,0,1,10-06-2013,3,114.37,49.62274289146694,111.3,74.15,44.76390661966153,1,2,1,4,4,0,0,0,0,0,0,3,11,0
1984,1984,1406,1975,Graduation,Single,53201.0,1,1,12-02-2013,49,164.5,46.71398829405858,118.51,73.23,57.31335078576275,8,6,3,5,7,0,0,0,0,0,0,3,11,0
1985,1985,8619,1957,Graduation,Together,21994.0,0,1,24-12-2012,4,87.88,36.143106832574105,94.16,54.82,37.88070992956409,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1986,1986,10821,1978,Graduation,Married,57113.0,1,1,06-02-2013,45,149.31,48.04083344052136,135.27,93.62,59.21784548875265,6,4,1,5,7,0,0,0,0,0,0,3,11,0
1987,1987,4552,1991,Graduation,Married,51373.0,0,0,22-06-2013,37,128.79,53.45022723906739,104.33,73.08,36.47708493735242,1,3,5,3,4,0,0,0,0,0,0,3,11,0
1988,1988,898,1986,Graduation,Married,23477.0,1,0,21-10-2013,39,122.49,51.9883212935466,94.22,72.01,48.029969050026494,3,3,0,4,8,0,0,0,0,0,0,3,11,0
1989,1989,9797,1956,Graduation,Married,58116.0,0,1,13-04-2014,38,132.93,49.71467838743028,112.66,64.1,40.47972001932749,2,3,3,8,2,0,0,0,0,0,0,3,11,0
1990,1990,10949,1963,PhD,Divorced,72968.0,0,0,16-12-2013,8,101.64,24.262303658235528,71.29,61.14,36.87768703519888,1,5,5,8,3,0,0,0,1,0,0,3,11,1
1991,1991,8212,1971,Master,Married,39791.0,0,1,28-03-2013,89,124.95,49.55248301466364,121.13,90.31,54.02826058978232,2,3,1,4,7,0,0,0,0,0,0,3,11,0
1992,1992,6248,1947,Master,Single,91712.0,0,0,17-10-2013,47,153.11,36.04488125705248,115.14,69.27,36.80364348494786,0,9,7,11,3,0,0,1,0,0,0,3,11,1
1993,1993,10164,1958,Graduation,Single,94472.0,0,1,03-04-2014,75,190.84,45.453204053085095,127.19,84.55,57.33005084291101,1,5,5,5,5,0,1,1,0,0,0,3,11,0
1994,1994,4547,1960,Graduation,Together,13672.0,1,1,17-04-2013,86,90.79,46.82497805067318,110.53,74.89,73.72444161137224,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1995,1995,6815,1980,2n Cycle,Married,96547.0,0,0,23-05-2014,4,130.47,27.230470777220937,76.91,64.99,33.7422804330191,0,7,6,8,2,1,0,1,1,0,0,3,11,1
1996,1996,4122,1975,Graduation,Married,79205.0,0,0,29-08-2012,73,147.24,42.26210595691296,117.48,88.43,49.49517862021567,1,6,5,4,4,0,0,0,1,0,0,3,11,1
1997,1997,10841,1975,PhD,Together,56559.0,0,1,25-12-2012,46,140.39,55.417391133047445,130.53,78.81,60.75048800639418,3,4,3,8,4,0,0,0,0,0,0,3,11,0
1998,1998,5370,1973,PhD,Married,32644.0,1,0,16-01-2013,38,120.68,47.49508644542691,110.76,81.49,65.26800053365443,4,7,1,6,8,1,0,0,0,0,0,3,11,0
1999,1999,176,1980,2n Cycle,Single,67506.0,0,1,02-01-2014,73,115.09,33.63757857909544,85.93,54.76,35.7593879816217,1,4,1,6,3,0,0,0,0,0,0,3,11,0
2000,2000,4860,1970,Graduation,Single,24206.0,1,0,08-03-2013,66,111.85,31.067011555684783,99.89,53.71,37.0345715161472,1,1,0,3,6,0,0,0,0,0,0,3,11,0
2001,2001,10757,1967,PhD,Divorced,28420.0,1,0,24-12-2013,36,81.91,28.05056003009568,87.77,51.23,45.06995166155789,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2002,2002,4023,1970,Graduation,Married,22979.0,1,0,06-09-2012,29,101.88,46.5799028969272,91.56,69.78,51.098412734132026,3,3,2,2,8,0,0,0,0,0,0,3,11,1
2003,2003,6679,1966,Graduation,Single,33279.0,0,0,12-06-2014,29,115.58,31.948162373417663,74.69,57.91,25.025656999070645,1,0,0,3,3,0,0,0,0,0,0,3,11,0
2004,2004,9923,1972,Master,Single,46423.0,1,1,18-09-2013,6,128.76,35.72448337616624,103.49,57.57,56.24629948331798,3,2,0,4,7,0,0,0,0,0,0,3,11,0
2005,2005,7181,1977,Graduation,Married,30368.0,0,1,07-11-2013,97,122.98,40.2010600292756,102.19,75.45,47.14034236935394,2,2,0,3,8,0,0,0,0,0,0,3,11,0
2006,2006,3599,1970,Graduation,Married,63684.0,0,1,26-11-2012,61,150.05,52.09103330372344,114.25,83.72,48.93148163614153,3,8,4,8,5,0,0,0,0,0,0,3,11,0
2007,2007,405,1964,Graduation,Divorced,41638.0,0,1,13-02-2013,68,104.58,27.28317229347635,82.57,63.74,41.693678716499065,4,5,5,3,8,1,0,0,0,0,0,3,11,0
2008,2008,6870,1959,PhD,Divorced,68805.0,0,1,17-09-2013,73,124.88,46.44893732124781,111.78,71.28,53.85341564923439,1,3,1,7,2,0,0,0,0,0,0,3,11,0
2009,2009,832,1966,PhD,Together,65814.0,0,1,02-03-2014,90,148.61,50.82089840003668,136.37,97.59,75.39247648406294,3,8,2,10,5,0,0,0,0,0,0,3,11,0
2010,2010,2002,1958,Graduation,Divorced,71964.0,0,0,20-05-2013,81,117.32,20.86624771580385,68.27,56.38,27.151735775220743,1,5,6,5,3,0,0,0,0,0,0,3,11,0
2011,2011,3657,1986,Graduation,Single,39146.0,1,0,14-02-2013,1,107.93,33.432335028077,72.57,47.19,33.99558952749169,3,4,0,4,8,0,0,0,0,0,0,3,11,0
